trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1706,False,"{'a': 0.4, 'e': 0.22962508591394687}",20,12,15.10746925835361,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.4, 'e': 0.22886060350701282}",20,8,9.758518786738883,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1708,False,"{'a': 0.4, 'e': 0.22809597992736}",25,7,1.1369769352795074,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1709,False,"{'a': 0.4, 'e': 0.22733121564664643}",20,0,0.8160595907372765,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1710,False,"{'a': 0.4, 'e': 0.22656631113661718}",20,6,-3.9608774832000946,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1711,False,"{'a': 0.4, 'e': 0.22580126686910357}",20,4,-2.3780179814020634,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1712,False,"{'a': 0.4, 'e': 0.22503608331602373}",20,3,5.257042953465312,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1713,False,"{'a': 0.4, 'e': 0.22427076094938114}",20,4,-6.7709850378760015,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1714,False,"{'a': 0.4, 'e': 0.22350530024126511}",25,10,28.238774861739145,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1715,False,"{'a': 0.4, 'e': 0.22273970166385021}",20,12,16.838346134838947,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1716,False,"{'a': 0.4, 'e': 0.2219739656893959}",20,4,14.693218151707772,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1717,False,"{'a': 0.4, 'e': 0.22120809279024706}",30,20,-22.54533728662223,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1718,False,"{'a': 0.4, 'e': 0.22044208343883237}",20,1,15.770553889505187,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1719,False,"{'a': 0.4, 'e': 0.21967593810766484}",25,16,17.38870857572519,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.4, 'e': 0.21890965726934122}",30,22,15.28852750127465,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.4, 'e': 0.21814324139654248}",30,12,20.222664784840294,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1722,False,"{'a': 0.4, 'e': 0.21737669096203216}",20,0,-62.2313474077016,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1723,False,"{'a': 0.4, 'e': 0.21661000643865713}",25,0,14.069291369037646,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1724,False,"{'a': 0.4, 'e': 0.21584318829934693}",30,9,-5.217149896136281,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
1725,False,"{'a': 0.4, 'e': 0.21507623701711326}",25,8,-2.8510593527442785,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1726,False,"{'a': 0.4, 'e': 0.21430915306505069}",25,17,-6.020907592053003,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1727,False,"{'a': 0.4, 'e': 0.21354193691633488}",20,10,17.441339120379606,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.4, 'e': 0.21277458904422331}",20,2,10.676458504918275,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1729,False,"{'a': 0.4, 'e': 0.21200710992205452}",20,4,18.048566425171614,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1730,False,"{'a': 0.4, 'e': 0.21123950002324857}",25,11,-24.708409900911114,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1731,False,"{'a': 0.4, 'e': 0.21047175982130562}",20,7,-13.932622432299985,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1732,False,"{'a': 0.4, 'e': 0.20970388978980642}",25,3,14.126863005132819,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1733,False,"{'a': 0.4, 'e': 0.20893589040241176}",20,3,-28.650834288956055,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1734,False,"{'a': 0.4, 'e': 0.20816776213286203}",20,13,-7.180226945156969,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1735,False,"{'a': 0.4, 'e': 0.20739950545497782}",25,8,30.227165599151757,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.4, 'e': 0.20663112084265817}",25,8,8.639700918516848,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1737,False,"{'a': 0.4, 'e': 0.20586260876988136}",25,19,12.911331582104165,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.4, 'e': 0.20509396971070401}",35,21,14.10801165397369,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.4, 'e': 0.20432520413926172}",20,8,2.5905194018828093,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1740,False,"{'a': 0.4, 'e': 0.20355631252976758}",25,10,-24.24482487716443,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1741,False,"{'a': 0.4, 'e': 0.20278729535651249}",20,12,13.219312964574321,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.4, 'e': 0.20201815309386492}",35,21,10.051556107236836,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1743,False,"{'a': 0.4, 'e': 0.20124888621627021}",25,14,12.535417755449517,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.4, 'e': 0.20047949519825131}",20,10,19.512334815922948,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.4, 'e': 0.199709980514407}",25,19,12.004895099940846,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.4, 'e': 0.1989403426394126}",30,16,0.5103335157574282,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1747,False,"{'a': 0.4, 'e': 0.19817058204801943}",20,10,17.80877910350705,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.4, 'e': 0.19740069921505429}",25,7,24.502416682120128,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1749,False,"{'a': 0.4, 'e': 0.19663069461542002}",25,17,2.3569684812539693,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1750,False,"{'a': 0.4, 'e': 0.19586056872409391}",25,14,-28.476727447336827,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1751,False,"{'a': 0.4, 'e': 0.1950903220161283}",20,16,5.758608594801952,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.4, 'e': 0.19431995496664989}",20,13,10.002446793284296,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.4, 'e': 0.19354946805086018}",20,3,-44.84834763015995,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1754,False,"{'a': 0.4, 'e': 0.192778861744034}",20,6,3.8914462373894447,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1755,False,"{'a': 0.4, 'e': 0.19200813652152005}",25,19,-1.1029205022708013,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1756,False,"{'a': 0.4, 'e': 0.19123729285874036}",25,19,6.134093536931139,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1757,False,"{'a': 0.4, 'e': 0.19046633123118978}",30,11,-23.813213164116892,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1758,False,"{'a': 0.4, 'e': 0.18969525211443666}",20,9,21.869255893538824,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 0.4, 'e': 0.18892405598412113}",25,19,12.34110905496307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.4, 'e': 0.18815274331595569}",20,12,16.059506740410598,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.4, 'e': 0.18738131458572452}",25,3,32.95388821209064,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.4, 'e': 0.18660977026928405}",20,13,9.037204068315463,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.4, 'e': 0.18583811084256138}",20,10,-3.4794838360531175,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1764,False,"{'a': 0.4, 'e': 0.18506633678155482}",20,6,23.280321751828613,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.4, 'e': 0.18429444856233337}",20,0,-25.141124093274087,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1766,False,"{'a': 0.4, 'e': 0.18352244666103626}",25,17,17.0346339804166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1767,False,"{'a': 0.4, 'e': 0.18275033155387349}",30,22,2.8046435710526953,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1768,False,"{'a': 0.4, 'e': 0.18197810371712422}",20,11,-7.2984160417029385,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1769,False,"{'a': 0.4, 'e': 0.18120576362713739}",20,12,17.619037133817532,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.4, 'e': 0.18043331176033095}",30,12,35.41783569114921,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.4, 'e': 0.17966074859319248}",20,12,-38.89124089970147,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1772,False,"{'a': 0.4, 'e': 0.17888807460227749}",20,13,13.374180689055475,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.4, 'e': 0.17811529026421014}",25,11,25.95512758061687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.4, 'e': 0.17734239605568267}",20,9,20.674290204971403,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.4, 'e': 0.17656939245345479}",20,12,-0.016897990384375783,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1776,False,"{'a': 0.4, 'e': 0.17579627993435445}",30,18,5.64082743589414,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1777,False,"{'a': 0.4, 'e': 0.17502305897527604}",30,11,-0.21204381957408613,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1778,False,"{'a': 0.4, 'e': 0.17424973005318109}",20,16,8.463367516948606,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.4, 'e': 0.17347629364509756}",25,11,26.15908349136857,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.4, 'e': 0.17270275022812029}",20,3,24.316855085552188,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.4, 'e': 0.1719291002794095}",25,0,30.858324269079844,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1782,False,"{'a': 0.4, 'e': 0.17115534427619139}",25,3,26.716470073275506,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1783,False,"{'a': 0.4, 'e': 0.17038148269575748}",20,12,-36.83909727478894,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1784,False,"{'a': 0.4, 'e': 0.16960751601546431}",30,13,37.23968044837473,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.4, 'e': 0.16883344471273382}",25,16,12.3154865480094,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.4, 'e': 0.16805926926505185}",30,20,-2.692259644816923,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1787,False,"{'a': 0.4, 'e': 0.16728499014996875}",30,20,22.43309858166482,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.4, 'e': 0.16651060784509855}",25,5,4.948523831186399,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1789,False,"{'a': 0.4, 'e': 0.16573612282811961}",25,10,12.8160514667174,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1790,False,"{'a': 0.4, 'e': 0.16496153557677296}",25,5,18.758344236542037,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1791,False,"{'a': 0.4, 'e': 0.16418684656886295}",25,8,19.692557977494097,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1792,False,"{'a': 0.4, 'e': 0.16341205628225666}",20,6,-42.4268675849765,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1793,False,"{'a': 0.4, 'e': 0.1626371651948835}",20,2,24.281362424057253,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.4, 'e': 0.16186217378473558}",30,17,23.525489949480193,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.4, 'e': 0.16108708252986642}",25,12,16.85109211193274,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.4, 'e': 0.16031189190839115}",25,12,4.563542734505644,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1797,False,"{'a': 0.4, 'e': 0.15953660239848616}",20,3,25.499099897963653,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.4, 'e': 0.15876121447838937}",20,12,16.479229616171033,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.4, 'e': 0.15798572862639879}",20,9,21.158989635262536,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.4, 'e': 0.15721014532087305}",25,13,20.46708449597434,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.4, 'e': 0.15643446504023092}",20,12,15.671357264345014,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.4, 'e': 0.15565868826295073}",35,22,-17.660904205781517,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1803,False,"{'a': 0.4, 'e': 0.15488281546757104}",20,6,23.562781434720918,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.4, 'e': 0.15410684713268893}",20,15,3.668231868302973,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.4, 'e': 0.15333078373696066}",20,10,17.13390468509991,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.4, 'e': 0.15255462575910111}",25,14,-1.4730853846548388,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1807,False,"{'a': 0.4, 'e': 0.15177837367788335}",20,9,-4.343225196408569,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1808,False,"{'a': 0.4, 'e': 0.15100202797213905}",25,9,4.876867411629933,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1809,False,"{'a': 0.4, 'e': 0.15022558912075706}",25,13,-28.58823092711025,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1810,False,"{'a': 0.4, 'e': 0.14944905760268384}",20,8,21.605176299282,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.4, 'e': 0.14867243389692286}",25,18,16.04788519314258,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1812,False,"{'a': 0.4, 'e': 0.14789571848253508}",20,6,11.152756792339016,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1813,False,"{'a': 0.4, 'e': 0.14711891183863735}",20,14,-0.3695034581387435,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1814,False,"{'a': 0.4, 'e': 0.14634201444440306}",30,16,14.648388957359423,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1815,False,"{'a': 0.4, 'e': 0.14556502677906152}",20,11,13.466704840281757,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.4, 'e': 0.14478794932189759}",25,1,13.58065755583501,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1817,False,"{'a': 0.4, 'e': 0.14401078255225211}",25,2,25.678535246213507,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1818,False,"{'a': 0.4, 'e': 0.14323352694952035}",30,8,-67.91733024943021,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
1819,False,"{'a': 0.4, 'e': 0.14245618299315266}",25,0,-2.274252290314295,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1820,False,"{'a': 0.4, 'e': 0.14167875116265358}",20,15,8.464535687366748,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.4, 'e': 0.14090123193758258}",25,3,21.060169181306307,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1822,False,"{'a': 0.4, 'e': 0.14012362579755239}",20,8,11.601860033788295,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1823,False,"{'a': 0.4, 'e': 0.13934593322222952}",25,15,-5.217410923584392,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1824,False,"{'a': 0.4, 'e': 0.13856815469133382}",25,0,36.63231698871426,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1825,False,"{'a': 0.4, 'e': 0.13779029068463797}",25,13,23.081366778008082,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.4, 'e': 0.13701234168196799}",25,7,29.187376775299626,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.4, 'e': 0.1362343081632017}",25,11,16.095282771520775,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1828,False,"{'a': 0.4, 'e': 0.13545619060826927}",25,16,13.73406877227573,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.4, 'e': 0.13467798949715246}",20,10,17.33259141537435,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.4, 'e': 0.13389970530988529}",25,11,24.639010997172374,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.4, 'e': 0.13312133852655231}",25,15,20.610759994412067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.4, 'e': 0.13234288962728927}",30,8,36.78152864038472,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.4, 'e': 0.13156435909228256}",25,12,23.12808267177095,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.4, 'e': 0.13078574740176871}",25,7,20.103397811162075,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1835,False,"{'a': 0.4, 'e': 0.13000705503603496}",20,12,15.655897885443725,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.4, 'e': 0.12922828247541765}",25,11,26.634559078119096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.4, 'e': 0.12844943020030289}",25,15,20.200227210450702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.4, 'e': 0.12767049869112559}",35,17,34.78991642093443,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.4, 'e': 0.12689148842837034}",25,7,18.81733161112736,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1840,False,"{'a': 0.4, 'e': 0.12611239989256959}",25,15,-3.8820944001196707,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1841,False,"{'a': 0.4, 'e': 0.12533323356430426}",25,14,-0.5374742245669448,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1842,False,"{'a': 0.4, 'e': 0.1245539899242033}",25,11,-6.706893194473428,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1843,False,"{'a': 0.4, 'e': 0.12377466945294312}",20,16,6.911761796976997,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.4, 'e': 0.1229952726312482}",30,18,23.479301884147954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.4, 'e': 0.12221579993988942}",25,6,25.467407184163616,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.4, 'e': 0.12143625185968471}",20,15,1.5575516868396453,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.4, 'e': 0.12065662887149825}",20,6,-29.32271894673026,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1848,False,"{'a': 0.4, 'e': 0.11987693145624115}",25,14,-28.585380229874424,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1849,False,"{'a': 0.4, 'e': 0.11909716009486969}",20,9,22.41184373219905,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.4, 'e': 0.11831731526838606}",20,11,14.859288031357387,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.4, 'e': 0.1175373974578377}",25,14,18.494513503986347,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.4, 'e': 0.11675740714431689}",25,18,-6.5256734284309985,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1853,False,"{'a': 0.4, 'e': 0.1159773448089613}",30,8,31.589828290447464,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.4, 'e': 0.11519721093295233}",20,13,11.560467050694353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.4, 'e': 0.11441700599751577}",20,13,13.275997221813467,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.4, 'e': 0.11363673048392121}",20,14,11.569999283298067,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.4, 'e': 0.11285638487348158}",20,14,11.830155496185453,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.4, 'e': 0.1120759696475537}",20,16,7.701128720532067,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.4, 'e': 0.11129548528753667}",20,11,-60.34066981956049,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
1860,False,"{'a': 0.4, 'e': 0.11051493227487245}",20,15,2.3766247933278644,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.4, 'e': 0.10973431109104514}",20,12,15.866941137983718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.4, 'e': 0.10895362221758155}",25,12,21.7790898521562,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.4, 'e': 0.10817286613604958}",25,13,17.429632832874955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.4, 'e': 0.10739204332805881}",25,11,2.066038094084334,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1865,False,"{'a': 0.4, 'e': 0.10661115427525998}",20,8,24.959042628598283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.4, 'e': 0.10583019945934447}",25,20,10.76947846829696,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.4, 'e': 0.10504917936204489}",20,15,7.740967574988583,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.4, 'e': 0.10426809446513345}",25,8,12.320000832615921,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1869,False,"{'a': 0.4, 'e': 0.10348694525042257}",35,18,13.73350507256567,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1870,False,"{'a': 0.4, 'e': 0.1027057321997641}",20,8,-0.9461657160674872,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1871,False,"{'a': 0.4, 'e': 0.10192445579504995}",20,13,16.489854541834795,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.4, 'e': 0.10114311651821045}",25,10,27.055560715070825,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.4, 'e': 0.10036171485121491}",25,12,-18.11273135613374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1874,False,"{'a': 0.4, 'e': 0.099580251276071133}",25,13,21.49473711840181,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.4, 'e': 0.098798726274824902}",30,15,31.302627210094453,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.4, 'e': 0.098017140329560548}",25,8,31.384146906041053,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.4, 'e': 0.097235493922399316}",35,26,18.300168290286724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.4, 'e': 0.096453787535500018}",25,9,24.479559424001778,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.4, 'e': 0.095672021651058162}",20,7,19.384164482826364,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.4, 'e': 0.094890196751306707}",25,13,13.974065711149537,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.4, 'e': 0.094108313318514283}",20,7,-25.04809495109251,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1882,False,"{'a': 0.4, 'e': 0.093326371834985891}",30,18,9.79953283955299,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1883,False,"{'a': 0.4, 'e': 0.092544372783062309}",25,0,35.82008809378923,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.4, 'e': 0.091762316645119649}",25,3,-6.768863859113024,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1885,False,"{'a': 0.4, 'e': 0.090980203903569853}",20,2,16.912506089329344,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1886,False,"{'a': 0.4, 'e': 0.090198035040859131}",20,14,11.357248259268134,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.4, 'e': 0.089415810539468552}",20,9,19.364581943454905,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
